x,y,z,x*x,2*y,2*z+3*x*x,w,target
-0.5810659036233283,0.8418371395091182,-1.0129776470347076,-0.6040246750079761,0.8418371395091182,-0.6659267874537782,-0.40651976498096576,0
0.3586633205653358,1.4716404857752914,-0.8049740234136178,0.30002426691411666,1.4716404857752914,0.17283835635525963,0.0027081100685839134,0
-0.5810659036233283,1.4716404857752914,-0.9436431058276776,-0.6040246750079761,1.4716404857752914,-0.6575558778349254,0.395229695870998,0
-0.11120129152899556,0.6319026907537268,-0.8049740234136178,-0.16455643935140266,0.6319026907537268,-0.24528857910643045,-1.612534248349381,0
-0.5810659036233283,1.261706037019901,-0.9436431058276776,-0.6040246750079761,1.261706037019901,-0.6575558778349254,-1.1821691405810697,0
-1.3641735904472143,1.0517715882645096,-1.2903158118628273,-1.2806662441934926,1.0517715882645096,-1.308394100700721,-1.512030581953724,0
-0.5810659036233283,0.4219682419983355,-0.8049740234136178,-0.6040246750079761,0.4219682419983355,-0.6408140585972198,-0.09799582552047077,0
-1.0509305157176596,0.6319026907537268,-0.666304940999558,-1.0183804400556014,0.6319026907537268,-0.9969962628794011,0.3407782936851455,0
-0.7376874409881049,-0.2078351042678377,-0.8743085646206477,-0.7449335378692895,-0.2078351042678377,-0.7760042489416906,-0.7799640011393104,0
-0.7376874409881049,0.6319026907537268,-0.8743085646206477,-0.7449335378692895,0.6319026907537268,-0.7760042489416906,-1.0447029881827652,0
-0.42444436625855025,0.8418371395091182,-0.9436431058276776,-0.4603255376345564,0.8418371395091182,-0.5282253242236515,-0.4444921577818311,0
-0.42444436625855025,0.6319026907537268,-1.0129776470347076,-0.4603255376345564,0.6319026907537268,-0.5365962338425043,-1.1042065259546285,0
-1.2075520530824362,0.21203379324294505,-0.8743085646206477,-1.1509184793805989,0.21203379324294505,-1.1413944538046092,-1.931268803656388,0
-1.0509305157176596,0.0020993444875536805,-0.8743085646206477,-1.0183804400556014,0.0020993444875536805,-1.022108991735959,-0.9833457880340812,0
-0.11120129152899556,0.6319026907537268,-0.9436431058276776,-0.16455643935140266,0.6319026907537268,-0.26203039834413605,0.503334896343931,0
-0.42444436625855025,2.1014438320414643,-0.9436431058276776,-0.4603255376345564,2.1014438320414643,-0.5282253242236515,0.2788956566652864,0
0.04542024583578108,2.311378280796857,-1.0129776470347076,-0.012486478441668536,2.311378280796857,-0.13353693569474842,-0.6840464064483657,0
-0.8943089783528816,0.0020993444875536805,-0.9436431058276776,-0.8830521262184973,0.0020993444875536805,-0.908683166400505,-0.11431201843880517,0
-0.7376874409881049,0.21203379324294505,-1.1516467294487676,-0.7449335378692895,0.21203379324294505,-0.8094878874171012,-1.0382323442989556,0
0.04542024583578108,0.8418371395091182,-1.0823121882417375,-0.012486478441668536,0.8418371395091182,-0.1419078453136012,-0.24485643014669103,0
-0.8943089783528816,1.0517715882645096,-1.0129776470347076,-0.8830521262184973,1.0517715882645096,-0.9170540760193577,-1.087054697347875,0
-1.6774166651767675,-0.2078351042678377,-1.0823121882417375,-1.5317909502829619,-0.2078351042678377,-1.5092959315531842,-0.04728290933445692,0
-0.5810659036233283,0.6319026907537268,-0.9436431058276776,-0.6040246750079761,0.6319026907537268,-0.6575558778349254,-1.8904840201522926,0
-0.7376874409881049,0.8418371395091182,-1.0823121882417375,-0.7449335378692895,0.8418371395091182,-0.801116977798249,-1.2018910617535197,0
-1.5207951278119909,-1.6773762455555763,-1.0823121882417375,-1.40762373449428,-1.6773762455555763,-1.3975442881415014,0.43992693426370694,0
-1.6774166651767675,0.21203379324294505,-1.0823121882417375,-1.5317909502829619,0.21203379324294505,-1.5092959315531842,-1.9300872312384414,0
-0.7376874409881049,0.8418371395091182,-0.8743085646206477,-0.7449335378692895,0.8418371395091182,-0.7760042489416906,-0.49462874722973316,0
-0.5810659036233283,1.4716404857752914,-0.666304940999558,-0.6040246750079761,1.4716404857752914,-0.6240722393595148,-1.3930365017641255,0
-1.0509305157176596,-0.2078351042678377,-1.0129776470347076,-1.0183804400556014,-0.2078351042678377,-1.0388508109736645,-1.433045736162286,0
-0.5810659036233283,1.4716404857752914,-0.8743085646206477,-0.6040246750079761,1.4716404857752914,-0.6491849682160726,-1.0600981735395378,0
-1.3641735904472143,0.21203379324294505,-1.0129776470347076,-1.2806662441934926,0.21203379324294505,-1.2749104622253105,0.07875195475003341,0
-0.2678228288937736,1.261706037019901,-0.9436431058276776,-0.3138361257490326,1.261706037019901,-0.3963834977267223,-1.3568922077894914,0
-0.7376874409881049,0.4219682419983355,-1.0129776470347076,-0.7449335378692895,0.4219682419983355,-0.7927460681793962,0.11354893082984957,0
2.394743306307439,0.21203379324294505,1.2750622127972806,2.6033958766569776,0.21203379324294505,2.4970214120297034,1.5748001835356293,1
1.4550140821187765,0.21203379324294505,1.1363931303832207,1.4817055227906792,0.21203379324294505,1.470747892758367,1.093693653367827,1
2.2381217689426625,0.0020993444875536805,1.4137312952113406,2.4094717980656655,0.0020993444875536805,2.3392297657143315,1.6747934819695638,1
0.04542024583578108,-1.6773762455555763,0.7897204243480709,-0.012486478441668536,-1.6773762455555763,0.08410671439542113,1.080520432470191,1
1.611635619483553,-0.6277040017786204,1.2057276715902503,1.661678228821465,-0.6277040017786204,1.6410959035020174,-0.7003118757193425,1
0.3586633205653358,-0.6277040017786204,1.1363931303832207,0.30002426691411666,-0.6277040017786204,0.40722382568313414,-0.05054329666063096,1
1.2983925447539983,0.4219682419983355,1.2750622127972806,1.3045230912719963,0.4219682419983355,1.3280238837569278,1.2406584571748593,1
-0.8943089783528816,-1.467441796800185,0.30437863589886116,-0.8830521262184973,-1.467441796800185,-0.7580067932611572,1.0107043681309356,1
1.7682571568483296,-0.41776955302322905,1.2057276715902503,1.8444412093643565,-0.41776955302322905,1.8055842775124715,1.0819024612859252,1
-0.42444436625855025,-0.8376384505340109,0.7203858831410409,-0.4603255376345564,-0.8376384505340109,-0.32732349337118755,-0.6553001325621504,1
-0.7376874409881049,-2.3071795918217495,0.44304771831292117,-0.7449335378692895,-2.3071795918217495,-0.61695696618349,-0.45821478724264764,1
0.6719063952948905,-0.2078351042678377,0.928389506762131,0.6236961103183225,-0.2078351042678377,0.6734187515626496,0.08994834470979046,1
0.8285279326596671,-1.8873106943109668,0.7897204243480709,0.789717443788583,-1.8873106943109668,0.806097669021464,1.562850551619971,1
0.9851494700244438,-0.41776955302322905,1.2750622127972806,0.958529051770948,-0.41776955302322905,1.016626045935608,-0.29334580153121825,1
0.2020417832005577,-0.41776955302322905,0.5123822595199512,0.14237375698017074,-0.41776955302322905,0.18999872107390686,-0.3473140720543845,1
1.9248786942131078,0.0020993444875536805,1.067058589176191,2.0299944644193544,0.0020993444875536805,1.9558421051708794,1.0413574032107378,1
0.2020417832005577,-0.2078351042678377,1.1363931303832207,0.14237375698017074,-0.2078351042678377,0.26533690764358075,1.0415376227375603,1
0.5152848579301124,-0.8376384505340109,0.8590549655551006,0.4604650513601668,-0.8376384505340109,0.5181383781329323,0.7340461595144939,1
1.1417710073892218,-1.8873106943109668,1.1363931303832207,1.1301309342654209,-1.8873106943109668,1.154327509165736,0.5610014436664955,1
0.2020417832005577,-1.2575073480447936,0.7203858831410409,0.14237375698017074,-1.2575073480447936,0.21511144993046463,-0.1565372487827469,1
0.6719063952948905,0.21203379324294505,1.3443967540043102,0.6236961103183225,0.21203379324294505,0.7236442092757652,0.5131026024840402,1
0.9851494700244438,-0.6277040017786204,0.7897204243480709,0.958529051770948,-0.6277040017786204,0.9580296786036392,-0.20345647925429056,1
1.2983925447539983,-1.2575073480447936,1.4137312952113406,1.3045230912719963,-1.2575073480447936,1.3447657029946334,1.885551132547819,1
0.9851494700244438,-0.6277040017786204,1.2750622127972806,0.958529051770948,-0.6277040017786204,1.016626045935608,2.247244113120845,1
1.4550140821187765,-0.41776955302322905,0.9977240479691606,1.4817055227906792,-0.41776955302322905,1.4540060735206615,0.09493324676997449,1
1.7682571568483296,-0.2078351042678377,1.067058589176191,1.8444412093643565,-0.2078351042678377,1.788842458274767,0.11498483415584733,1
2.0815002315778846,-0.6277040017786204,1.3443967540043102,2.2183379939864563,-0.6277040017786204,2.158836663428054,1.941051011807423,1
1.9248786942131078,-0.2078351042678377,1.4830658364183704,2.0299944644193544,-0.2078351042678377,2.006067562883995,1.3678097491295593,1
0.8285279326596671,-0.41776955302322905,1.1363931303832207,0.789717443788583,-0.41776955302322905,0.8479522171157273,0.8742137329318491,1
0.3586633205653358,-1.0475728992894022,0.44304771831292117,0.30002426691411666,-1.0475728992894022,0.32351472949460747,-0.5474977990223588,1
0.04542024583578108,-1.467441796800185,0.6510513419340109,-0.012486478441668536,-1.467441796800185,0.06736489515771556,-0.330207602163228,1
0.04542024583578108,-1.467441796800185,0.5817168007269812,-0.012486478441668536,-1.467441796800185,0.058993985538863356,0.1380435799356854,1
0.5152848579301124,-0.8376384505340109,0.7203858831410409,0.4604650513601668,-0.8376384505340109,0.5013965588952267,1.280123772548675,1
0.8285279326596671,-0.8376384505340109,1.5524003776254,0.789717443788583,-0.8376384505340109,0.8981776748288435,1.9445408272739555,1
-0.11120129152899556,-0.2078351042678377,1.1363931303832207,-0.16455643935140266,-0.2078351042678377,-0.010903109778555917,0.07381134087630836,1
0.8285279326596671,0.6319026907537268,1.1363931303832207,0.789717443788583,0.6319026907537268,0.8479522171157273,1.0213389304360112,1
1.9248786942131078,0.0020993444875536805,1.2750622127972806,2.0299944644193544,0.0020993444875536805,1.9809548340274372,-0.09909819417475031,1
1.2983925447539983,-1.6773762455555763,1.067058589176191,1.3045230912719963,-1.6773762455555763,1.3029111549003696,0.9307629027690015,1
0.2020417832005577,-0.2078351042678377,0.8590549655551006,0.14237375698017074,-0.2078351042678377,0.23185326916817023,-0.018756658791267387,1
0.04542024583578108,-1.2575073480447936,0.7897204243480709,-0.012486478441668536,-1.2575073480447936,0.08410671439542113,-0.3196647425434444,1
0.04542024583578108,-1.0475728992894022,1.067058589176191,-0.012486478441668536,-1.0475728992894022,0.1175903528708317,0.6334190922408633,1
0.9851494700244438,-0.2078351042678377,1.2057276715902503,0.958529051770948,-0.2078351042678377,1.0082551363167553,0.4754470807027199,1
0.5152848579301124,-1.0475728992894022,0.7897204243480709,0.4604650513601668,-1.0475728992894022,0.5097674685140795,0.20230709304729638,1
-0.7376874409881049,-1.6773762455555763,0.30437863589886116,-0.7449335378692895,-1.6773762455555763,-0.6336987854211956,1.3635154011586121,1
0.2020417832005577,-0.8376384505340109,0.928389506762131,0.14237375698017074,-0.8376384505340109,0.240224178787023,1.2549274990976602,1
0.3586633205653358,-0.2078351042678377,0.928389506762131,0.30002426691411666,-0.2078351042678377,0.3821110968265764,1.7164757075710824,1
0.3586633205653358,-0.41776955302322905,0.928389506762131,0.30002426691411666,-0.41776955302322905,0.3821110968265764,1.8412690505391083,1
1.1417710073892218,-0.41776955302322905,0.9977240479691606,1.1301309342654209,-0.41776955302322905,1.1375856899280303,0.019859671782514306,1
-0.5810659036233283,-1.2575073480447936,0.09637501227777147,-0.6040246750079761,-1.2575073480447936,-0.5319922335521353,0.590582201312939,1
0.3586633205653358,-0.6277040017786204,0.8590549655551006,0.30002426691411666,-0.6277040017786204,0.3737401872077236,-0.04536372467714581,1
